label,area,convex_area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length,boundary,case_number
1,445.0,461.0,4.312359550561798,191.9191011235955,107.21320343559643,51.16660145699338,11.42590424062376,True,021
2,248.0,263.0,9.71774193548387,26.919354838709676,60.2842712474619,20.958392306483624,15.496490356320438,True,021
3,829.0,887.0,12.939686369119421,58.490952955367916,116.9116882454314,38.15135604623606,29.36422488443467,True,021
4,219.0,231.0,22.557077625570777,194.10045662100455,55.79898987322333,20.878768239689297,13.447359707924468,False,021
5,191.0,206.0,26.460732984293195,37.19895287958115,54.2842712474619,18.41868338447286,14.042936433576275,False,021
6,469.0,488.0,28.69509594882729,149.2963752665245,88.59797974644665,35.40207249724986,17.30661539821148,False,021
7,145.0,155.0,32.43448275862069,212.38620689655173,46.2842712474619,17.070447244628753,11.241234278749195,False,021
8,290.0,302.0,38.44137931034483,121.70689655172414,64.04163056034261,22.43338782740016,16.80403651759368,False,021
9,329.0,344.0,36.8936170212766,95.35866261398176,67.94112549695429,24.055654577910655,17.705403702403313,False,021
10,1717.0,1866.0,55.64938846825859,70.90448456610368,185.3380951166243,73.6824558407537,31.092326828413213,False,021
11,67.0,74.0,47.73134328358209,32.32835820895522,38.2842712474619,17.689364930782336,4.926067511058857,False,021
12,108.0,115.0,47.4537037037037,216.7314814814815,40.384776310850235,15.303712044746481,9.745708766038609,False,021
13,251.0,272.0,53.88844621513944,194.71713147410358,60.62741699796952,20.005444292484302,16.404014803823753,False,021
14,782.0,812.0,65.82352941176471,118.17263427109974,108.66904755831213,40.577869381003204,25.058316097627714,False,021
15,402.0,431.0,61.61691542288557,23.534825870646767,87.94112549695429,36.27317761552332,14.312731872365347,False,021
16,583.0,675.0,88.45969125214408,73.33619210977702,117.29646455628165,51.7259050756885,15.903529348486199,False,021
17,3143.0,3244.0,101.17531021317212,32.26726057906459,223.92388155425118,76.29324463774616,54.21124671999197,True,021
18,470.0,492.0,92.6,120.02978723404256,87.45584412271572,34.39279565695918,17.77566247393064,False,021
19,128.0,138.0,92.7109375,213.65625,45.31370849898476,18.65923007216951,9.081882737150101,False,021
20,229.0,245.0,126.60698689956332,136.74235807860262,59.45584412271571,20.946009750009353,14.475466047975905,False,021
21,1185.0,1276.0,134.37552742616035,63.94261603375527,159.7401153701776,63.253644165667346,25.99634773422614,False,021
22,130.0,137.0,132.35384615384615,5.484615384615385,45.55634918610404,16.51471175344268,11.172574720189486,True,021
23,1073.0,1185.0,160.6794035414725,44.87884436160298,143.84062043356596,58.94884224093053,24.550401087853512,False,021
24,93.0,100.0,155.93548387096774,107.49462365591398,36.384776310850235,13.610751112034034,9.144759753525921,False,021
25,357.0,376.0,163.39495798319328,88.29691876750701,78.2842712474619,31.332285453514054,15.120633190844625,False,021
26,295.0,313.0,177.68474576271186,22.325423728813558,66.76955262170047,24.73114015475219,15.464821677560378,False,021
27,377.0,407.0,178.52519893899205,63.97347480106101,82.76955262170047,33.03564413878429,14.81661098146399,False,021
28,448.0,467.0,186.55357142857142,118.86607142857143,79.698484809835,27.140796328027136,21.224345406769437,False,021
29,273.0,291.0,208.07692307692307,109.88278388278388,64.62741699796952,21.174654276633902,16.934935349483336,False,021
30,573.0,607.0,218.93019197207678,67.89528795811518,94.52691193458118,34.6046710156489,21.755458826550125,False,021
31,80.0,93.0,242.25,62.6125,36.384776310850235,13.365844461990132,8.541176840335744,False,021
